latitude,longitude,year,featureid
42.51027,-72.74251,2011,201479806
42.52692,-72.70167,2011,201479481
42.49067,-72.76489,2011,201480133
42.57355,-72.95592,2011,201479599
42.61639,-72.91142,2011,201478890
42.71274,-72.84437,2011,201477600
42.63974,-72.66699,2011,201478063
42.63345,-72.6673,2011,201478152
42.38727,-72.92109,2011,201482087
42.41534,-72.8134,2011,201481462
42.39447,-72.94632,2011,201482148
42.38998,-72.94899,2011,201482147
42.37626,-72.93918,2011,201482336
42.566,-72.72652,2011,201478965
42.57352,-72.67727,2011,201478800
42.57611,-72.66897,2011,201478743
42.15804,-72.79677,2011,201485538
42.05732,-72.728,2011,201486926
42.65035,-72.78842,2011,201478183
42.64288,-72.79444,2011,201478356
42.648848,-72.814679,2011,201478341
42.42112,-72.75921,2011,201481154
42.43494,-72.67119,2011,201480669
42.41769,-72.77512,2011,201481197
42.41496,-72.71636,2011,201481264
42.56436,-73.17481,2011,202956255
42.56503,-73.18537,2011,202956255
42.56378,-73.18016,2011,202956255
42.56413,-73.17874,2011,202956255
42.1439,-72.38672,2011,201484428
42.102326,-72.795134,2011,201486574
42.10107,-72.77107,2011,201486517
42.10208,-72.74731,2011,201486322
42.12543,-72.39828,2011,201484837
42.11686,-72.38435,2011,201484978
42.11539,-72.84201,2011,201486370
42.43419,-71.41937,2011,201477725
42.43143,-71.41405,2011,201477797
42.36261,-71.56875,2011,201478841
41.53485,-71.03406,2011,201490130
41.62914,-71.06609,2011,201488583
41.64198,-71.07842,2011,201488426
41.62894,-71.05687,2011,201488575
41.3787,-70.68712,2011,201491229
41.33926,-70.73536,2011,201491715
41.39722,-70.72279,2011,201491015
42.37296,-71.90275,2011,201479526
42.37508,-71.91013,2011,201479526
42.32518,-71.87819,2011,201480206
42.39256,-72.1607,2011,201479991
42.17614,-72.18256,2011,201483345
42.38114,-71.79581,2011,201479392
42.36496,-71.79916,2011,201479392
42.34919,-71.88956,2011,201479870
42.39002,-71.86906,2011,201479242
42.40696,-71.65308,2011,201478563
42.58912,-71.85664,2011,201477088
42.35025,-71.93108,2011,201479916
42.3514,-71.9296,2011,201479851
42.42965,-72.18045,2011,201479499
42.6098,-72.21817,2011,201477517
42.346031,-72.3785,2011,201481292
42.336661,-72.368741,2011,201481293
42.39319,-72.42883,2011,201480649
42.54215,-72.52787,2011,201478867
42.55699,-72.42509,2011,201478520
42.50354,-72.31803,2011,201478858
42.195374,-70.894769,2011,201479277
41.98751,-70.72173,2011,201481745
41.98493,-70.72585,2011,201481820
41.98782,-70.73402,2011,201481843
41.62148,-70.62841,2011,201487393
42.65005,-73.18188,2011,202955097
42.62483,-73.12486,2011,202955283
42.62442,-73.12421,2011,202955283
42.62877,-73.13268,2011,202955283
42.71452,-73.08315,2011,202954073
42.71471,-73.08193,2011,202954073
42.57369,-73.30716,2011,202956463
42.57927,-73.30315,2011,202956393
42.49624,-73.11204,2011,201481059
42.49621,-73.11186,2011,201481059
42.49683,-73.11108,2011,201481059
42.49489,-73.10243,2011,201481013
42.49406,-73.10298,2011,201481013
42.49311,-73.10431,2011,201481013
42.41996,-73.1846,2011,201482444
42.4212,-73.18519,2011,201482444
42.42183,-73.18575,2011,201482444
42.17575,-72.98622,2011,201485772
42.20135,-72.98405,2011,201485368
42.25312,-72.9217,2011,201484285
42.33939,-72.94971,2011,201482996
42.50761,-72.82351,2011,201480354
42.49991,-72.94585,2011,201480655
42.461,-72.95618,2011,201481039
42.46172,-72.95674,2011,201481039
42.46483,-72.9623,2011,201481039
42.50643,-72.76911,2011,201479833
42.50966,-72.76213,2011,201479833
42.50714,-72.76762,2011,201479833
42.50819,-72.77082,2011,201479833
42.71392,-72.84496,2011,201477600
42.72396,-72.85876,2011,201477512
42.64211,-72.90531,2011,201478510
42.56351,-72.96108,2011,201479599
42.57787,-73.00204,2011,201479548
42.66216,-73.05386,2011,201478574
42.69013,-73.02968,2011,201478403
42.69268,-72.99323,2011,201478144
42.69264,-72.97707,2011,201478085
42.72102,-72.97971,2011,201477837
42.59633,-72.79396,2011,201478793
42.61402,-72.76783,2011,201478733
41.911564,-70.640136,2011,201482730
41.907692,-70.649106,2011,201482807
41.911512,-70.644188,2011,201482807
41.902026,-70.977142,2011,201483985
42.0555,-70.74903,2011,201480892
42.45217,-71.82007,2005,201478429
42.50931,-72.76355,2012,201479833
42.50706,-72.76763,2012,201479833
42.5082,-72.77093,2012,201479833
42.02726,-71.48558,2007,201483545
42.02627,-71.48564,2007,201483894
42.55799,-71.63221,2012,201476895
42.55651,-71.62065,2012,201476895
42.35985,-71.56657,2012,201478841
42.36046,-71.56702,2012,201478841
42.70575,-71.88121,2012,201475754
42.70231,-71.87363,2012,201475732
42.47701,-71.4022,2012,201477332
42.37881,-71.46494,2012,201478485
42.43418,-71.4226,2012,201477725
42.19643,-71.22474,2012,201480306
42.19643,-71.22474,2012,201480306
42.48038,-72.90503,2012,201480769
42.45546,-72.84115,2012,201480848
42.43531,-72.93005,2012,201481356
42.4146,-72.90521,2012,201481716
42.41964,-72.88745,2012,201481467
42.25167,-72.90452,2012,201484389
42.46754,-72.87158,2012,201480980
42.31147,-72.90887,2012,201483301
42.30419,-72.98848,2012,201483748
42.45253,-72.85727,2012,201480981
42.51918,-72.99926,2012,201480300
42.40499,-72.75001,2012,201481305
42.37186,-72.96692,2012,201482547
42.23043,-72.85739,2012,201484557
42.16561,-72.84989,2012,201485590
42.1826,-72.87868,2012,201485336
42.35825,-73.09601,2012,201483425
42.33127,-73.09246,2012,201483475
42.3193,-73.08885,2012,201483731
42.31627,-73.02681,2012,201483619
42.270453,-73.001031,2012,201484240
42.34475,-72.89267,2012,201482698
42.28429,-72.85405,2012,201483631
42.3325,-72.88107,2012,201483162
42.07665,-72.82502,2012,201486912
42.09065,-72.81367,2012,201486912
42.30307,-72.76496,2012,201483060
42.38881,-72.72041,2012,201481446
42.4083,-72.7366,2012,201481325
42.50979,-72.76006,2012,201479833
42.54088,-72.72704,2012,201479424
42.30575,-72.75465,2012,201482970
42.28112,-72.73222,2012,201483259
42.79651,-72.66293,2012,201476374
42.76215,-72.7618,2012,201476985
42.7586,-72.76175,2012,201477034
42.6299,-72.64558,2012,201478147
42.68163,-72.91722,2012,201478071
42.63843,-72.86829,2012,201478590
42.65025,-72.86702,2012,201478367
42.7047,-72.78339,2012,201477575
42.70451,-72.83546,2012,201477712
42.72078,-72.59953,2012,201477078
42.70378,-72.41871,2012,201476977
42.59942,-72.90809,2012,201479037
42.41194,-71.79214,2012,201478909
42.44658,-71.81802,2012,201478429
42.18858,-72.45233,2012,201483865
42.67524,-72.75215,2012,201477976
42.67157,-72.76488,2012,201477900
42.7183,-72.70441,2012,201477309
42.71171,-72.71424,2012,201477419
42.70985,-72.70908,2012,201477419
42.633335,-72.68544,2012,201478156
42.68971,-72.75295,2012,201477685
42.49052,-72.76485,2012,201480133
42.51089,-72.74302,2012,201479806
42.52679,-72.70243,2012,201479481
42.67804,-72.72165,2012,201477767
42.69053,-72.71655,2012,201477710
42.63538,-72.97543,2012,201478700
42.39289,-72.75803,2012,201481517
42.44228,-72.75071,2012,201480786
42.38488,-72.83257,2012,201482083
42.543384,-72.890849,2012,201479807
42.42673,-72.82733,2012,201481547
42.14374,-72.85909,2012,201485956
42.16686,-72.92267,2012,201485752
42.28946,-72.89759,2012,201483869
42.0332,-72.4168,2012,201486684
42.19134,-72.43999,2012,201483909
42.19576,-72.45367,2012,201483855
42.56184,-71.88226,2012,201477341
42.56435,-71.88442,2012,201477341
42.4892,-71.71358,2012,201477751
42.486352,-71.717853,2012,201477799
42.30104,-72.10562,2012,201481123
42.60972,-72.12926,2012,201477453
42.62597,-72.19433,2012,201477335
42.60303,-72.17553,2012,201477528
42.52693,-71.89378,2012,201477718
42.39019,-71.83917,2012,201479122
42.44601,-71.64077,2012,201478055
42.1726,-72.14787,2012,201483299
42.16789,-72.14828,2012,201483324
42.71444,-73.08306,2012,202954073
42.58079,-72.82528,2012,201479030
42.55507,-72.81021,2012,201479327
42.71567,-73.0792,2012,202954073
42.71465,-73.08421,2012,202954073
42.5637,-73.17978,2012,202956255
42.56435,-73.17493,2012,202956255
42.56514,-73.18536,2012,202956255
42.56415,-73.17886,2012,202956255
42.461,-72.95618,2012,201481039
42.46172,-72.95674,2012,201481039
42.46483,-72.9623,2012,201481039
42.4199,-73.18843,2012,201482444
42.42113,-73.18514,2012,201482444
42.42184,-73.18581,2012,201482444
42.62884,-73.13277,2012,202955283
42.62453,-73.12414,2012,202955283
42.62438,-73.12411,2012,202955283
42.49636,-73.11172,2012,201481059
42.49619,-73.11291,2012,201481059
42.49622,-73.11209,2012,201481059
42.57816,-72.977546,2012,201479452
42.58582,-73.00433,2012,201479404
42.59518,-72.93239,2012,201479098
42.61293,-72.9116,2012,201478890
42.59221,-72.93537,2012,201479183
42.61913,-72.90823,2012,201478890
42.49249,-73.10511,2012,201481013
42.49349,-73.10383,2012,201481013
42.49406,-73.10298,2012,201481013
42.56496,-73.17379,2007,202956222
42.59664,-73.14771,2007,202955734
42.62852,-73.22487,2007,202955461
42.62353,-73.10382,2007,202955237
42.58087,-70.7645,2007,201474632
42.0294,-71.60671,2008,201483971
42.27111,-72.44997,2008,201482612
42.6201,-72.54981,2008,201478001
42.15753,-71.20895,2009,201481000
42.18708,-71.22325,2009,201480306
42.18813,-70.90151,2009,201479386
42.1986,-70.89435,2009,201479277
42.18209,-70.93549,2009,201479700
41.62155,-70.48044,2009,201487300
41.61793,-70.50029,2009,201487763
42.70975,-71.8517,2010,201475634
42.61498,-72.401840000000007,2011,201477770
42.58178,-72.32696,2011,201478007
42.62532,-72.19503,2011,201477335
42.38382,-71.83775,2011,201479226
42.47692,-71.72379,2011,201477971
42.02932,-71.60542,2011,201483971
42.03481,-72.16159,2011,201485637
42.58709,-72.35719,2011,201477986
42.55624,-72.23103,2011,201478258
42.06151,-72.06454,2011,201484836
42.05773,-72.18752,2011,201485385
42.25418,-72.9487,2011,201484446
42.46471,-72.38454,2011,201479506
42.04216,-72.09715,2011,201485340
42.59233,-72.93527,2013,201479183
42.61913,-72.90822,2013,201478890
42.28409,-72.85465,2013,201483631
42.30364,-72.76503,2013,201483060
42.25075,-72.90401,2013,201484389
42.18864,-72.90459,2013,201485412
42.18216,-72.87859,2013,201485336
42.073906,-72.84658,2013,201487231
42.16533,-72.85027,2013,201485590
42.09082,-72.81326,2013,201486657
42.23067,-72.85741,2013,201484557
42.34888,-73.08906,2013,201483425
42.31935,-73.08912,2013,201483731
42.31655,-73.11246,2013,201483885
42.33177,-73.09285,2013,201483475
42.38922,-72.72066,2013,201481446
42.40504,-72.74995,2013,201481305
42.40778,-72.7372,2013,201481325
42.54107,-72.72729,2013,201479424
42.48776,-72.74548,2013,201480127
42.48295,-72.97752,2013,201480885
42.45573,-72.83995,2013,201480848
42.44868,-72.86214,2013,201480980
42.412589,-72.88165,2013,201481570
42.41362,-72.90355,2013,201481716
42.4351,-72.93008,2013,201481356
42.28078,-72.73119,2013,201483259
42.30955,-72.75868,2013,201482970
42.59948,-72.90807,2013,201479037
42.66154,-72.85333,2013,201478192
42.64991,-72.86667,2013,201478367
42.63811,-72.86842,2013,201478590
42.5152,-72.72025,2013,201479717
42.52047,-72.72586,2013,201479717
42.50975,-72.76019,2013,201479833
42.68636,-72.54406,2013,201477452
42.64461,-72.5434,2013,201477809
42.6805,-72.74089,2013,201477743
42.70445,-72.78313,2013,201477575
42.70452,-72.83549,2013,201477712
42.76528,-72.79206,2013,201477004
42.76191,-72.76183,2013,201476985
42.72171,-72.5791,2013,201477058
42.68176,-72.91718,2013,201478071
42.31655,-73.02691,2013,201483619
42.62973,-72.64555,2013,201478147
42.33227,-72.88094,2013,201483162
42.31316,-72.90966,2013,201483301
42.27072,-73.00066,2013,201484155
42.70397,-72.41854,2013,201476977
42.79635,-72.6627,2013,201476374
42.42419,-71.79715,2013,201478684
42.4465,-71.81769,2013,201478429
42.45203,-71.81997,2013,201478429
42.51769,-72.52057,2013,201479133
42.50303,-72.9876,2013,201480520
42.37313,-72.9692,2013,201482547
42.20831,-72.81561,2013,201484945
42.23965,-72.8156,2013,201484159
42.60938,-72.5321,2013,201478094
42.63613,-72.72547,2013,201478171
42.39081,-72.64848,2013,201481323
42.44801,-72.53371,2013,201480967
42.580873,-72.546889,2013,201478533
42.5771,-72.55938,2013,201478513
42.44547,-72.90121,2013,201481131
42.40013,-72.73117,2013,201481326
42.54779,-72.76831,2013,201479389
42.53663,-72.75773,2013,201479537
42.51117,-72.66672,2013,201479703
42.5056,-72.86817,2013,201480352
42.3227,-72.80112,2013,201482798
42.31501,-72.55909,2013,201482132
42.31462,-72.56403,2013,201482149
42.27142,-72.8235,2013,201483989
42.28285,-72.79146,2013,201483337
42.29157,-72.80734,2013,201483352
42.49162,-72.80894,2013,201480255
42.48598,-72.80975,2013,201480322
42.19998,-72.68567,2013,201484390
42.19371,-72.67479,2013,201484487
42.27697,-72.50633,2013,201482666
42.27841,-72.50883,2013,201482603
42.28172,-72.5189,2013,201482594
42.06195,-72.36581,2013,201485806
42.06885,-72.34793,2013,201485670
42.06493,-72.2819,2013,201485523
42.04383,-72.25716,2013,201485737
42.04612,-72.24888,2013,201485737
42.16293,-72.24885,2013,201483679
42.15044,-72.18175,2013,201483693
42.51855,-72.31728,2013,201478712
42.42195,-72.19414,2013,201479587
42.42971,-72.18005,2013,201479499
42.60445,-72.43118,2013,201477925
42.60237,-72.43945,2013,201477994
42.6534,-72.34996,2013,201477295
42.24414,-72.83998,2013,201484118
42.32142,-72.82486,2013,201482830
42.14057,-72.86481,2013,201485992
42.72884,-72.92612,2013,201477576
42.57747,-72.97601,2013,201479591
42.66273,-73.04709,2013,201478547
42.72367,-72.7138,2013,201477308
42.24286,-72.83916,2013,201484166
42.4155,-71.54206,2013,201478210
42.35781,-71.337,2013,201478409
42.35791,-71.33739,2013,201478409
42.660409,-71.757467,2013,201476017
42.66018,-71.75335,2013,201475984
42.70278,-71.75188,2013,201475646
42.70066,-71.79643,2013,201475608
42.70148,-71.79817,2013,201475608
42.68738,-71.77664,2013,201475806
42.57848,-72.97475,2013,201479416
42.61279,-72.91231,2013,201478890
42.59518,-72.93239,2013,201479098
42.12913,-70.80316,2013,201479968
42.33934,-72.72521,2013,201482315
41.88644,-70.94803,2013,201484128
41.88617,-70.94895,2013,201484128
41.97282,-70.69408,2013,201482106
41.97673,-70.6928,2013,201482106
42.10218,-70.82587,2013,201480332
42.42121,-73.18539,2013,201482444
42.42054,-73.18497,2013,201482444
42.41936,-73.18385,2013,201482444
42.15597,-73.07793,2013,201486438
42.12617,-73.06147,2013,201486834
42.08312,-73.04379,2013,201487485
42.07293,-73.05683,2013,201487634
42.62443,-73.12308,2013,202955283
42.62485,-73.12486,2013,202955283
42.62884,-73.1327,2013,202955283
42.49614,-73.11313,2013,201481059
42.4963,-73.11172,2013,201481059
42.49694,-73.11109,2013,201481059
42.27079,-73.27425,2013,201485060
42.10737,-72.99237,2013,201487038
42.08785,-73.11283,2013,201487584
42.63729,-73.21862,2013,202955349
42.598,-73.08875,2013,202955552
42.61983,-73.22131,2013,202955570
42.49058,-73.27979,2013,201481502
42.4911,-73.28073,2013,201481502
42.49137,-73.28188,2013,201481502
42.49186,-73.28286,2013,201481502
42.49227,-73.28406,2013,201481502
42.18482,-71.7119,2013,201481710
42.57594,-71.90333,2013,201477248
42.36461,-72.21959,2013,201480459
42.28792,-72.15911,2013,201481897
42.31599,-71.82778,2013,201480164
42.31355,-71.82395,2013,201480164
42.2565,-71.6339,2013,201480412
42.3444,-71.66768,2013,201479546
42.47495,-71.77611,2013,201478003
42.47159,-71.77995,2013,201478102
42.11152,-71.90218,2013,201483589
42.36879,-71.6382,2013,201478928
42.3686,-71.64053,2013,201479041
42.13272,-72.25984,2013,201484242
42.133223,-72.25966,2013,201484242
42.10769,-72.26097,2013,201484717
42.10128,-72.268,2013,201484932
42.16251,-72.24844,2013,201483679
42.46847,-72.32017,2013,201479347
42.41405,-72.38776,2013,201480208
42.31095,-72.28722,2013,201481429
42.383540000000004,-72.48125,2013,201480939
42.44536,-72.48656,2013,201480021
42.49114,-72.46304,2013,201479433
42.39214,-73.11934,2013,201482628
42.69211,-73.1353,2013,202955006
42.71158,-73.07363,2013,202954097
42.04731,-73.10803,2013,201488175
42.50924,-72.76369,2013,201479833
42.5071,-72.769,2013,201479833
42.50816,-72.77086,2013,201479833
42.46471,-72.38454,2012,201479506
42.58709,-72.35719,2012,201477986
42.38382,-71.83775,2012,201479226
42.04216,-72.09715,2012,201485340
42.51153,-72.80105,2012,201479912
42.55161,-73.01461,2012,201479920
42.54141,-72.8842,2012,201479807
42.65789,-73.20167,2012,202955096
42.62727,-73.22435,2012,202955569
42.67328,-72.61264,2012,201477687
42.62827,-72.64486,2012,201478147
42.15946,-73.12792,2012,201486540
42.08622,-72.72793,2012,201486600
42.69539,-72.22718,2012,201476776
42.71614,-72.66912,2012,201477270
42.73205,-72.71946,2012,201477208
42.70347,-72.95888,2012,201477922
42.63257,-72.9744,2012,201478725
42.54503,-73.31275,2012,202956829
42.40624,-72.88766,2012,201481716
41.64181,-71.07646,2013,201488426
41.90744,-70.97992,2013,201483882
42.46471,-72.38455,2013,201479506
42.58709,-72.35719,2013,201477986
42.00792,-71.70506,2013,201484534
42.70614,-71.75196,2013,201475438
42.38382,-71.83775,2013,201479226
42.66462,-71.75381,2013,201475984
42.25418,-72.9487,2013,201484446
42.71614,-72.66912,2013,201477270
42.71673,-72.66978,2013,201477269
42.70347,-72.95888,2013,201477922
42.48417,-72.75421,2013,201480134
42.32001,-73.02775,2013,201483619
42.40227,-72.97959,2012,201482057
42.32001,-73.02775,2012,201483619
42.25418,-72.9487,2012,201484446
42.27211,-73.27398,2012,201485060
42.1138,-73.23231,2012,201487463
42.10614,-73.48229,2012,202963967
42.24776,-73.28035,2012,201485556
42.16952,-72.97368,2012,201485858
42.0476,-73.017,2012,201487887
42.100802,-72.808588,2012,201486630
41.39805,-70.698548,2012,201490872
41.39929,-70.68969,2012,201490806
41.4035,-70.68595,2012,201490723
41.40393,-70.6805,2012,201490698
42.50405,-72.74698,2014,201480012
42.685451,-72.544159,2014,201477452
42.16524,-72.85021,2014,201485590
42.09074,-72.81351,2014,201486912
42.07338,-72.84652,2014,201487231
42.18266,-72.87838,2014,201485336
42.24984,-72.90343,2014,201484389
42.23074,-72.8573,2014,201484557
42.18876,-72.90434,2014,201485412
42.51328,-72.9223,2014,201480231
42.48048,-72.90505,2014,201480769
42.45562,-72.83983,2014,201480848
42.28429,-72.85447,2014,201483631
42.3323,-72.88088,2014,201483162
42.34784,-72.89726,2014,201482698
42.405072,-72.749915,2014,201481305
42.407913,-72.737229,2014,201481325
42.65021,-72.86664,2014,201478367
42.66163,-72.85336,2014,201478192
42.63881,-72.86829,2014,201478450
42.59954,-72.90797,2014,201479037
42.30947,-72.75893,2014,201482970
42.28109,-72.73225,2014,201483259
42.30365,-72.76485,2014,201483060
42.41373,-72.90308,2014,201481716
42.43513,-72.93025,2014,201481356
42.41268,-72.88115,2014,201481570
42.72192,-72.57938,2014,201477058
42.3317,-73.09348,2014,201483475
42.35845,-73.09629,2014,201483425
42.31916,-73.08926,2014,201483731
42.31639,-73.02657,2014,201483619
42.76187,-72.7618,2014,201476985
42.70432,-72.78305,2014,201477575
42.70462,-72.83547,2014,201477712
42.54071,-72.72716,2014,201479424
42.68184,-72.91734,2014,201478071
42.4826,-72.9777,2014,201480885
42.5032,-72.9877,2014,201480520
42.51769,-72.99842,2014,201480300
42.62981,-72.64551,2014,201478147
42.661843,-72.632461,2014,201477781
42.680326,-72.741099,2014,201477743
42.758531,-72.761538,2014,201477034
42.765333,-72.791953,2014,201477004
42.70391,-72.418621,2014,201476977
42.64446,-72.54357,2014,201477809
42.38916,-72.72057,2014,201481446
42.31361,-72.90997,2014,201483301
42.37349,-72.96945,2014,201482547
42.27059,-73.00089,2014,201484240
42.45261,-72.85741,2014,201480981
42.44878,-72.86205,2014,201480980
42.51776,-72.5214,2014,201479133
42.50176,-72.45719,2014,201479171
42.4062,-71.78985,2014,201478909
42.42435,-71.79752,2014,201478684
42.64266,-72.9498,2014,201478714
42.444201,-72.37153,2014,201479775
42.47071,-72.32341,2014,201479347
42.3994,-72.6797,2014,201481188
42.4337,-72.668,2014,201480670
42.46743,-72.71386,2014,201480380
42.46623,-72.71241,2014,201480380
42.44738,-73.06651,2014,201481628
42.11283,-72.6823,2014,201485993
42.27051,-72.76337,2014,201483606
42.507075,-72.447133,2014,201479102
42.503255,-72.456299,2014,201479170
42.51613,-71.65604,2014,201477395
42.14715,-71.20982,2014,201481000
42.14837,-71.21103,2014,201481000
42.22724,-71.09079,2014,201479354
41.7786,-70.75428,2014,201485430
41.7772,-70.7526,2014,201485430
41.777344,-70.630099,2014,201485013
41.855091,-71.255809,2014,201485821
41.62156,-70.4804,2014,201487300
42.34858,-71.84032,2014,201479781
42.48975,-71.71288,2014,201477751
42.1577,-71.85798,2014,201482735
42.12045,-71.85993,2014,201483233
42.13005,-71.86538,2014,201483233
42.50798,-71.89337,2014,201477787
42.4874,-71.9433,2014,201478319
42.56622,-71.84885,2014,201477235
42.34952,-71.83873,2014,201479781
42.4972,-71.6801,2014,201477673
42.49498,-71.68369,2014,201477673
42.6972,-72.21213,2014,201476759
42.685697,-72.209352,2014,201476759
42.06418,-71.7243,2014,201483666
42.06432,-71.72475,2014,201483666
42.48832,-71.71417,2014,201477751
41.59951,-70.57160634,2014,201488101
41.58663816,-70.52590904,2014,201487878
41.58663816,-70.52590904,2014,201487878
41.583771,-70.526599,2014,201487878
41.586345,-70.526018,2014,201487878
41.588254,-70.52546,2014,201487878
41.5854,-70.5266,2013,201487878
41.58658,-70.52603,2013,201487878
41.5883,-70.52539,2013,201487878
41.5883,-70.52539,2013,201487878
42.35625,-73.35435,2014,201483830
42.35636,-73.35438,2013,201483830
42.5015,-72.64449,2014,201479703
42.06037,-72.865814,2014,201487328
42.08239,-72.84222,2014,201486858
42.46162,-72.64278,2014,201480190
42.65978,-72.61579,2014,201477773
42.42517,-71.90531,2014,201478833
42.61855,-71.87262,2014,201476761
42.25147,-71.65478,2014,201480705
42.63522,-72.65792,2014,201478115
42.70381,-72.56868,2014,201477243
42.67117,-72.55258,2014,201477516
42.56906,-72.42648,2014,201478336
42.58917,-72.33641,2014,201478007
42.62996,-72.16374,2014,201477267
42.38693,-72.44547,2014,201480739
42.50438,-72.44698,2014,201479102
42.64357,-72.61,2014,201478058
42.42197,-73.18586,2014,201482444
42.42128,-73.18519,2014,201482444
42.41987,-73.18434,2014,201482444
42.49614,-73.11218,2014,201481059
42.49615,-73.11205,2014,201481059
42.49628,-73.11181,2014,201481059
42.62443,-73.12305,2014,202955283
42.62443,-73.12424,2014,202955283
42.62882,-73.13271,2014,202955283
42.70056,-73.26471,2014,202954598
42.54787,-73.25229,2014,201480884
42.55168,-73.25385,2014,201480884
42.54724,-73.2514,2014,201480884
42.60283,-73.24813,2014,202955882
42.49115,-73.28064,2014,201481502
42.49136,-73.281720000000007,2014,201481502
42.49137,-73.28205,2014,201481502
42.49196,-73.28301,2014,201481502
42.27783,-73.1562,2014,201484668
42.50971,-72.76208,2014,201479833
42.50922,-72.76373,2014,201479833
42.50821,-72.77086,2014,201479833
42.56313,-72.80332,2014,201479316
42.4928,-73.14174,2014,201481139
42.45181,-73.32884,2014,201482285
42.44871,-73.0756,2014,201481628
42.67768,-73.26418,2014,202954916
42.57848,-72.97475,2014,201479416
42.57565,-72.95698,2014,201479421
42.59225,-72.93536,2014,201479183
42.59518,-72.93249,2014,201479098
42.61286,-72.9123,2014,201478890
42.61905,-72.90833,2014,201478890
42.49004,-73.27947,2014,201481502
42.54848,-73.25266,2014,201480884
42.12517,-72.72135,2015,201485831
42.08825,-72.47957,2015,201485780
42.02926,-71.60707,2015,201483971
42.20261,-72.34541,2015,201483567
42.4883,-71.71415,2015,201477751
42.48669,-71.71677,2015,201477799
42.48915,-71.71374,2015,201477751
42.44412,-72.37156,2015,201479775
42.47061,-72.32314,2015,201479347
42.09237,-72.81374,2015,201486655
42.02849,-72.79643,2015,201487599
42.179537,-72.411797000000007,2015,201483942
42.153168,-72.313762,2015,201484100
42.43315,-72.40355,2015,201479949
42.68351,-72.47977,2015,201477288
42.64748,-72.46252,2015,201477550
42.69032,-72.43079,2015,201477072
42.649238,-72.814284,2015,201478217
42.13092,-72.82334,2015,201486048
42.58718,-72.45697,2015,201478212
42.63724,-72.50737,2015,201477764
42.093134,-72.20118,2015,201484882
42.143019,-72.194706,2015,201483949
42.216585,-72.375541,2015,201483274
42.0855,-72.33049,2015,201485259
42.15358,-72.39025,2015,201484290
42.26385,-72.22227,2015,201482043
42.24802,-72.24446,2015,201482309
42.65007,-72.46603,2015,201477550
42.34647,-72.33273,2015,201481189
42.08512,-72.48035,2015,201485780
42.46618,-72.71177,2015,201480380
41.7015343,-70.5959473,2015,201486215
41.765318,-70.63447,2015,201485256
41.89953,-70.88591,2015,201483696
41.986148,-70.748159,2015,201482230
42.103487,-70.722825,2015,201480126
41.94969,-70.6527,2015,201482193
41.90559,-70.99728,2015,201484134
42.03931,-71.22897,2015,201482550
41.5947,-70.505309,2015,201487763
41.629651,-70.483895,2015,201487300
42.13983,-70.766239,2015,201479682
42.1241,-70.76401,2015,201479858
41.591469,-70.507871,2015,201487763
41.65589,-70.41685,2015,201486349
42.03945,-71.50722,2015,201483443
42.21733,-72.15319,2015,201482522
42.21697,-72.15716,2015,201482522
42.07171,-71.65613,2015,201483450
42.08396,-71.74036,2015,201483596
42.07489,-71.7512,2015,201483596
42.69257,-72.22459,2015,201476776
42.20601,-71.86771,2015,201481845
42.4352,-72.93012,2015,201481356
42.41376,-72.90377,2015,201481716
42.45568,-72.84055,2015,201480848
42.30312,-72.76487,2015,201483060
42.30943,-72.75877,2015,201482970
42.2812,-72.73235,2015,201483259
42.28409,-72.85424,2015,201483631
42.24997,-72.90341,2015,201484389
42.23132,-72.85715,2015,201484557
42.16539,-72.85025,2015,201485590
42.54067,-72.72722,2015,201479424
42.59947,-72.9081,2015,201479037
42.66137,-72.85307,2015,201478192
42.64977,-72.86663,2015,201478367
42.63839,-72.8685,2015,201478590
42.50412,-72.74694,2015,201480012
42.50967,-72.76012,2015,201479833
42.51423,-72.72009,2015,201479717
42.40784,-72.73716,2015,201481325
42.40509,-72.74996,2015,201481305
42.38927,-72.72055,2015,201481446
42.48258,-72.97772,2015,201480885
42.50308,-72.98754,2015,201480520
42.51687,-72.99798,2015,201480300
42.31927,-73.08919,2015,201483731
42.33116,-73.09174,2015,201483475
42.35849,-73.09633,2015,201483425
42.31577,-73.02674,2015,201483619
42.07329,-72.84618,2015,201487231
42.09077,-72.81313,2015,201486657
42.72157,-72.70941,2015,201477308
42.6804,-72.7419,2015,201477743
42.70446,-72.83553,2015,201477712
42.70424,-72.78299,2015,201477575
42.72152,-72.57909,2015,201477058
42.70376,-72.41872,2015,201476977
42.64466,-72.54355,2015,201477809
42.685,-72.54414,2015,201477452
42.41258,-72.88102,2015,201481570
42.44634,-72.85949,2015,201480980
42.45187,-72.85694,2015,201480981
42.71036,-72.67351,2015,201477344
42.62965,-72.64577,2015,201478147
42.33227,-72.88101,2015,201483162
42.34766,-72.8975,2015,201482698
42.18257,-72.87852,2015,201485336
42.18875,-72.90447,2015,201485412
42.51793,-72.52066,2015,201479133
42.50007,-72.45977,2015,201479301
42.27047,-73.00089,2015,201484547
42.68177,-72.91727,2015,201478071
42.64252,-72.95,2015,201478714
42.51324,-72.92232,2015,201480231
42.48053,-72.90508,2015,201480769
42.31339,-72.91001,2015,201483301
42.3732,-72.96902,2015,201482547
